prefix	 next_hop	 masca	 interfata
5ea7c0 25ea7c0 ffffff 0
5fa7c0 25fa7c0 ffffff 1
60a7c0 260a7c0 ffffff 1
61a7c0 261a7c0 ffffff 3
62a7c0 262a7c0 ffffff 0
63a7c0 263a7c0 ffffff 0
64a7c0 264a7c0 ffffff 0
65a7c0 265a7c0 ffffff 1
66a7c0 266a7c0 ffffff 2
67a7c0 267a7c0 ffffff 2
68a7c0 268a7c0 ffffff 1
69a7c0 269a7c0 ffffff 2
6aa7c0 26aa7c0 ffffff 1
6ba7c0 26ba7c0 ffffff 2
6ca7c0 26ca7c0 ffffff 0
6da7c0 26da7c0 ffffff 1
6ea7c0 26ea7c0 ffffff 1
6fa7c0 26fa7c0 ffffff 3
70a7c0 270a7c0 ffffff 2
71a7c0 271a7c0 ffffff 2
72a7c0 272a7c0 ffffff 1
73a7c0 273a7c0 ffffff 2
74a7c0 274a7c0 ffffff 3
75a7c0 275a7c0 ffffff 2
76a7c0 276a7c0 ffffff 1
77a7c0 277a7c0 ffffff 1
78a7c0 278a7c0 ffffff 1
79a7c0 279a7c0 ffffff 2
7aa7c0 27aa7c0 ffffff 2
7ba7c0 27ba7c0 ffffff 2
7ca7c0 27ca7c0 ffffff 1
7da7c0 27da7c0 ffffff 1
7ea7c0 27ea7c0 ffffff 1
7fa7c0 27fa7c0 ffffff 3
80a7c0 280a7c0 ffffff 0
81a7c0 281a7c0 ffffff 0
82a7c0 282a7c0 ffffff 3
83a7c0 283a7c0 ffffff 1
84a7c0 284a7c0 ffffff 0
85a7c0 285a7c0 ffffff 1
86a7c0 286a7c0 ffffff 0
87a7c0 287a7c0 ffffff 3
88a7c0 288a7c0 ffffff 1
89a7c0 289a7c0 ffffff 2
8aa7c0 28aa7c0 ffffff 1
8ba7c0 28ba7c0 ffffff 0
8ca7c0 28ca7c0 ffffff 3
8da7c0 28da7c0 ffffff 2
8ea7c0 28ea7c0 ffffff 1
8fa7c0 28fa7c0 ffffff 2
90a7c0 290a7c0 ffffff 2
91a7c0 291a7c0 ffffff 1
92a7c0 292a7c0 ffffff 1
93a7c0 293a7c0 ffffff 1
94a7c0 294a7c0 ffffff 3
95a7c0 295a7c0 ffffff 2
96a7c0 296a7c0 ffffff 0
97a7c0 297a7c0 ffffff 3
98a7c0 298a7c0 ffffff 0
99a7c0 299a7c0 ffffff 0
9aa7c0 29aa7c0 ffffff 0
9ba7c0 29ba7c0 ffffff 2
9ca7c0 29ca7c0 ffffff 3
9da7c0 29da7c0 ffffff 0
9ea7c0 29ea7c0 ffffff 1
9fa7c0 29fa7c0 ffffff 0
a0a7c0 2a0a7c0 ffffff 1
a1a7c0 2a1a7c0 ffffff 2
a2a7c0 2a2a7c0 ffffff 3
a3a7c0 2a3a7c0 ffffff 0
a4a7c0 2a4a7c0 ffffff 1
a5a7c0 2a5a7c0 ffffff 2
a6a7c0 2a6a7c0 ffffff 1
a7a7c0 2a7a7c0 ffffff 0
a8a7c0 2a8a7c0 ffffff 3
a9a7c0 2a9a7c0 ffffff 3
aaa7c0 2aaa7c0 ffffff 2
aba7c0 2aba7c0 ffffff 3
aca7c0 2aca7c0 ffffff 2
ada7c0 2ada7c0 ffffff 2
aea7c0 2aea7c0 ffffff 1
afa7c0 2afa7c0 ffffff 1
b0a7c0 2b0a7c0 ffffff 3
b1a7c0 2b1a7c0 ffffff 3
b2a7c0 2b2a7c0 ffffff 2
b3a7c0 2b3a7c0 ffffff 3
b4a7c0 2b4a7c0 ffffff 1
b5a7c0 2b5a7c0 ffffff 0
b6a7c0 2b6a7c0 ffffff 1
b7a7c0 2b7a7c0 ffffff 1
b8a7c0 2b8a7c0 ffffff 3
b9a7c0 2b9a7c0 ffffff 3
baa7c0 2baa7c0 ffffff 3
bba7c0 2bba7c0 ffffff 1
bca7c0 2bca7c0 ffffff 3
bda7c0 2bda7c0 ffffff 3
bea7c0 2bea7c0 ffffff 3
bfa7c0 2bfa7c0 ffffff 0
c0a7c0 2c0a7c0 ffffff 0
c1a7c0 2c1a7c0 ffffff 2
c2a7c0 2c2a7c0 ffffff 1
c3a7c0 2c3a7c0 ffffff 1
c4a7c0 2c4a7c0 ffffff 0
c5a7c0 2c5a7c0 ffffff 1
c6a7c0 2c6a7c0 ffffff 1
c7a7c0 2c7a7c0 ffffff 3
c8a7c0 2c8a7c0 ffffff 0
c9a7c0 2c9a7c0 ffffff 1
caa7c0 2caa7c0 ffffff 1
cba7c0 2cba7c0 ffffff 0
cca7c0 2cca7c0 ffffff 2
cda7c0 2cda7c0 ffffff 0
cea7c0 2cea7c0 ffffff 3
cfa7c0 2cfa7c0 ffffff 0
d0a7c0 2d0a7c0 ffffff 1
d1a7c0 2d1a7c0 ffffff 0
d2a7c0 2d2a7c0 ffffff 3
d3a7c0 2d3a7c0 ffffff 2
d4a7c0 2d4a7c0 ffffff 1
d5a7c0 2d5a7c0 ffffff 3
d6a7c0 2d6a7c0 ffffff 3
d7a7c0 2d7a7c0 ffffff 0
d8a7c0 2d8a7c0 ffffff 1
d9a7c0 2d9a7c0 ffffff 0
daa7c0 2daa7c0 ffffff 1
dba7c0 2dba7c0 ffffff 2
dca7c0 2dca7c0 ffffff 1
dda7c0 2dda7c0 ffffff 0
dea7c0 2dea7c0 ffffff 2
dfa7c0 2dfa7c0 ffffff 2
e0a7c0 2e0a7c0 ffffff 3
e1a7c0 2e1a7c0 ffffff 3
e2a7c0 2e2a7c0 ffffff 0
e3a7c0 2e3a7c0 ffffff 1
e4a7c0 2e4a7c0 ffffff 1
e5a7c0 2e5a7c0 ffffff 0
e6a7c0 2e6a7c0 ffffff 0
e7a7c0 2e7a7c0 ffffff 2
e8a7c0 2e8a7c0 ffffff 2
e9a7c0 2e9a7c0 ffffff 2
eaa7c0 2eaa7c0 ffffff 0
eba7c0 2eba7c0 ffffff 2
eca7c0 2eca7c0 ffffff 0
eda7c0 2eda7c0 ffffff 0
eea7c0 2eea7c0 ffffff 3
efa7c0 2efa7c0 ffffff 1
f0a7c0 2f0a7c0 ffffff 2
f1a7c0 2f1a7c0 ffffff 0
f2a7c0 2f2a7c0 ffffff 3
f3a7c0 2f3a7c0 ffffff 3
f4a7c0 2f4a7c0 ffffff 3
f5a7c0 2f5a7c0 ffffff 1
f6a7c0 2f6a7c0 ffffff 1
f7a7c0 2f7a7c0 ffffff 3
f8a7c0 2f8a7c0 ffffff 3
f9a7c0 2f9a7c0 ffffff 1
faa7c0 2faa7c0 ffffff 1
fba7c0 2fba7c0 ffffff 2
fca7c0 2fca7c0 ffffff 3
fda7c0 2fda7c0 ffffff 1
fea7c0 2fea7c0 ffffff 0
ffa7c0 2ffa7c0 ffffff 0
4a8c0 204a8c0 ffffff 1
5a8c0 205a8c0 ffffff 3
6a8c0 206a8c0 ffffff 2
7a8c0 207a8c0 ffffff 1
8a8c0 208a8c0 ffffff 2
9a8c0 209a8c0 ffffff 2
aa8c0 20aa8c0 ffffff 0
ba8c0 20ba8c0 ffffff 0
ca8c0 20ca8c0 ffffff 3
da8c0 20da8c0 ffffff 2
ea8c0 20ea8c0 ffffff 0
fa8c0 20fa8c0 ffffff 1
10a8c0 210a8c0 ffffff 1
11a8c0 211a8c0 ffffff 1
12a8c0 212a8c0 ffffff 3
13a8c0 213a8c0 ffffff 3
14a8c0 214a8c0 ffffff 2
15a8c0 215a8c0 ffffff 1
16a8c0 216a8c0 ffffff 1
17a8c0 217a8c0 ffffff 2
18a8c0 218a8c0 ffffff 3
19a8c0 219a8c0 ffffff 2
1aa8c0 21aa8c0 ffffff 0
1ba8c0 21ba8c0 ffffff 2
1ca8c0 21ca8c0 ffffff 3
1da8c0 21da8c0 ffffff 1
1ea8c0 21ea8c0 ffffff 1
1fa8c0 21fa8c0 ffffff 3
20a8c0 220a8c0 ffffff 3
21a8c0 221a8c0 ffffff 3
22a8c0 222a8c0 ffffff 2
23a8c0 223a8c0 ffffff 3
24a8c0 224a8c0 ffffff 0
25a8c0 225a8c0 ffffff 3
26a8c0 226a8c0 ffffff 1
27a8c0 227a8c0 ffffff 0
28a8c0 228a8c0 ffffff 0
29a8c0 229a8c0 ffffff 1
2aa8c0 22aa8c0 ffffff 0
2ba8c0 22ba8c0 ffffff 3
2ca8c0 22ca8c0 ffffff 2
2da8c0 22da8c0 ffffff 2
2ea8c0 22ea8c0 ffffff 2
2fa8c0 22fa8c0 ffffff 0
30a8c0 230a8c0 ffffff 2
31a8c0 231a8c0 ffffff 0
32a8c0 232a8c0 ffffff 0
33a8c0 233a8c0 ffffff 2
34a8c0 234a8c0 ffffff 1
35a8c0 235a8c0 ffffff 1
36a8c0 236a8c0 ffffff 2
37a8c0 237a8c0 ffffff 3
38a8c0 238a8c0 ffffff 0
39a8c0 239a8c0 ffffff 0
3aa8c0 23aa8c0 ffffff 2
3ba8c0 23ba8c0 ffffff 0
3ca8c0 23ca8c0 ffffff 1
3da8c0 23da8c0 ffffff 1
3ea8c0 23ea8c0 ffffff 3
3fa8c0 23fa8c0 ffffff 1
40a8c0 240a8c0 ffffff 0
41a8c0 241a8c0 ffffff 2
42a8c0 242a8c0 ffffff 0
43a8c0 243a8c0 ffffff 2
44a8c0 244a8c0 ffffff 1
45a8c0 245a8c0 ffffff 2
46a8c0 246a8c0 ffffff 1
47a8c0 247a8c0 ffffff 3
48a8c0 248a8c0 ffffff 0
49a8c0 249a8c0 ffffff 0
4aa8c0 24aa8c0 ffffff 2
4ba8c0 24ba8c0 ffffff 2
4ca8c0 24ca8c0 ffffff 1
4da8c0 24da8c0 ffffff 0
4ea8c0 24ea8c0 ffffff 0
4fa8c0 24fa8c0 ffffff 0
50a8c0 250a8c0 ffffff 1
51a8c0 251a8c0 ffffff 0
52a8c0 252a8c0 ffffff 2
53a8c0 253a8c0 ffffff 1
54a8c0 254a8c0 ffffff 0
55a8c0 255a8c0 ffffff 0
56a8c0 256a8c0 ffffff 1
57a8c0 257a8c0 ffffff 1
58a8c0 258a8c0 ffffff 2
59a8c0 259a8c0 ffffff 1
5aa8c0 25aa8c0 ffffff 2
5ba8c0 25ba8c0 ffffff 3
5ca8c0 25ca8c0 ffffff 1
5da8c0 25da8c0 ffffff 2
5ea8c0 25ea8c0 ffffff 2
5fa8c0 25fa8c0 ffffff 3
60a8c0 260a8c0 ffffff 1
61a8c0 261a8c0 ffffff 3
62a8c0 262a8c0 ffffff 2
63a8c0 263a8c0 ffffff 1
64a8c0 264a8c0 ffffff 2
65a8c0 265a8c0 ffffff 2
66a8c0 266a8c0 ffffff 2
67a8c0 267a8c0 ffffff 3
68a8c0 268a8c0 ffffff 0
69a8c0 269a8c0 ffffff 1
6aa8c0 26aa8c0 ffffff 1
6ba8c0 26ba8c0 ffffff 2
6ca8c0 26ca8c0 ffffff 1
6da8c0 26da8c0 ffffff 3
6ea8c0 26ea8c0 ffffff 0
6fa8c0 26fa8c0 ffffff 0
70a8c0 270a8c0 ffffff 2
71a8c0 271a8c0 ffffff 1
72a8c0 272a8c0 ffffff 2
73a8c0 273a8c0 ffffff 1
74a8c0 274a8c0 ffffff 3
75a8c0 275a8c0 ffffff 2
76a8c0 276a8c0 ffffff 2
77a8c0 277a8c0 ffffff 2
78a8c0 278a8c0 ffffff 1
79a8c0 279a8c0 ffffff 0
7aa8c0 27aa8c0 ffffff 2
7ba8c0 27ba8c0 ffffff 2
7ca8c0 27ca8c0 ffffff 3
7da8c0 27da8c0 ffffff 3
7ea8c0 27ea8c0 ffffff 3
7fa8c0 27fa8c0 ffffff 1
80a8c0 280a8c0 ffffff 1
81a8c0 281a8c0 ffffff 1
82a8c0 282a8c0 ffffff 3
83a8c0 283a8c0 ffffff 3
84a8c0 284a8c0 ffffff 3
85a8c0 285a8c0 ffffff 3
86a8c0 286a8c0 ffffff 2
87a8c0 287a8c0 ffffff 0
88a8c0 288a8c0 ffffff 2
89a8c0 289a8c0 ffffff 2
8aa8c0 28aa8c0 ffffff 3
8ba8c0 28ba8c0 ffffff 1
8ca8c0 28ca8c0 ffffff 2
8da8c0 28da8c0 ffffff 1
8ea8c0 28ea8c0 ffffff 2
8fa8c0 28fa8c0 ffffff 0
90a8c0 290a8c0 ffffff 1
91a8c0 291a8c0 ffffff 2
92a8c0 292a8c0 ffffff 3
93a8c0 293a8c0 ffffff 0
94a8c0 294a8c0 ffffff 0
95a8c0 295a8c0 ffffff 0
96a8c0 296a8c0 ffffff 3
97a8c0 297a8c0 ffffff 2
98a8c0 298a8c0 ffffff 2
99a8c0 299a8c0 ffffff 1
9aa8c0 29aa8c0 ffffff 3
9ba8c0 29ba8c0 ffffff 0
9ca8c0 29ca8c0 ffffff 0
9da8c0 29da8c0 ffffff 0
9ea8c0 29ea8c0 ffffff 3
9fa8c0 29fa8c0 ffffff 1
a0a8c0 2a0a8c0 ffffff 0
a1a8c0 2a1a8c0 ffffff 1
a2a8c0 2a2a8c0 ffffff 0
a3a8c0 2a3a8c0 ffffff 1
a4a8c0 2a4a8c0 ffffff 2
a5a8c0 2a5a8c0 ffffff 0
a6a8c0 2a6a8c0 ffffff 2
a7a8c0 2a7a8c0 ffffff 0
a8a8c0 2a8a8c0 ffffff 0
a9a8c0 2a9a8c0 ffffff 3
aaa8c0 2aaa8c0 ffffff 0
aba8c0 2aba8c0 ffffff 0
aca8c0 2aca8c0 ffffff 2
ada8c0 2ada8c0 ffffff 1
aea8c0 2aea8c0 ffffff 3
afa8c0 2afa8c0 ffffff 3
b0a8c0 2b0a8c0 ffffff 1
b1a8c0 2b1a8c0 ffffff 1
b2a8c0 2b2a8c0 ffffff 3
b3a8c0 2b3a8c0 ffffff 1
b4a8c0 2b4a8c0 ffffff 3
b5a8c0 2b5a8c0 ffffff 1
b6a8c0 2b6a8c0 ffffff 3
b7a8c0 2b7a8c0 ffffff 3
b8a8c0 2b8a8c0 ffffff 2
b9a8c0 2b9a8c0 ffffff 0
baa8c0 2baa8c0 ffffff 0
bba8c0 2bba8c0 ffffff 2
bca8c0 2bca8c0 ffffff 1
bda8c0 2bda8c0 ffffff 1
bea8c0 2bea8c0 ffffff 3
bfa8c0 2bfa8c0 ffffff 2
c0a8c0 2c0a8c0 ffffff 2
c1a8c0 2c1a8c0 ffffff 3
c2a8c0 2c2a8c0 ffffff 3
c3a8c0 2c3a8c0 ffffff 2
c4a8c0 2c4a8c0 ffffff 3
c5a8c0 2c5a8c0 ffffff 3
c6a8c0 2c6a8c0 ffffff 1
c7a8c0 2c7a8c0 ffffff 1
c8a8c0 2c8a8c0 ffffff 1
c9a8c0 2c9a8c0 ffffff 2
caa8c0 2caa8c0 ffffff 1
cba8c0 2cba8c0 ffffff 0
cca8c0 2cca8c0 ffffff 1
cda8c0 2cda8c0 ffffff 1
cea8c0 2cea8c0 ffffff 2
cfa8c0 2cfa8c0 ffffff 1
d0a8c0 2d0a8c0 ffffff 1
d1a8c0 2d1a8c0 ffffff 2
d2a8c0 2d2a8c0 ffffff 3
d3a8c0 2d3a8c0 ffffff 1
d4a8c0 2d4a8c0 ffffff 1
d5a8c0 2d5a8c0 ffffff 1
d6a8c0 2d6a8c0 ffffff 3
d7a8c0 2d7a8c0 ffffff 0
d8a8c0 2d8a8c0 ffffff 3
d9a8c0 2d9a8c0 ffffff 0
daa8c0 2daa8c0 ffffff 2
dba8c0 2dba8c0 ffffff 0
dca8c0 2dca8c0 ffffff 0
dda8c0 2dda8c0 ffffff 3
dea8c0 2dea8c0 ffffff 2
dfa8c0 2dfa8c0 ffffff 1
e0a8c0 2e0a8c0 ffffff 3
e1a8c0 2e1a8c0 ffffff 1
e2a8c0 2e2a8c0 ffffff 2
e3a8c0 2e3a8c0 ffffff 0
e4a8c0 2e4a8c0 ffffff 0
e5a8c0 2e5a8c0 ffffff 3
e6a8c0 2e6a8c0 ffffff 1
e7a8c0 2e7a8c0 ffffff 0
e8a8c0 2e8a8c0 ffffff 1
e9a8c0 2e9a8c0 ffffff 0
eaa8c0 2eaa8c0 ffffff 3
eba8c0 2eba8c0 ffffff 3
eca8c0 2eca8c0 ffffff 3
eda8c0 2eda8c0 ffffff 2
eea8c0 2eea8c0 ffffff 1
efa8c0 2efa8c0 ffffff 0
f0a8c0 2f0a8c0 ffffff 3
f1a8c0 2f1a8c0 ffffff 3
f2a8c0 2f2a8c0 ffffff 2
f3a8c0 2f3a8c0 ffffff 2
f4a8c0 2f4a8c0 ffffff 1
f5a8c0 2f5a8c0 ffffff 3
f6a8c0 2f6a8c0 ffffff 1
f7a8c0 2f7a8c0 ffffff 0
f8a8c0 2f8a8c0 ffffff 0
f9a8c0 2f9a8c0 ffffff 1
faa8c0 2faa8c0 ffffff 3
fba8c0 2fba8c0 ffffff 2
fca8c0 2fca8c0 ffffff 1
fda8c0 2fda8c0 ffffff 3
fea8c0 2fea8c0 ffffff 0
ffa8c0 2ffa8c0 ffffff 2
4a9c0 204a9c0 ffffff 1
5a9c0 205a9c0 ffffff 0
6a9c0 206a9c0 ffffff 0
7a9c0 207a9c0 ffffff 0
8a9c0 208a9c0 ffffff 1
9a9c0 209a9c0 ffffff 1
aa9c0 20aa9c0 ffffff 1
ba9c0 20ba9c0 ffffff 1
ca9c0 20ca9c0 ffffff 0
da9c0 20da9c0 ffffff 1
ea9c0 20ea9c0 ffffff 2
fa9c0 20fa9c0 ffffff 0
10a9c0 210a9c0 ffffff 0
11a9c0 211a9c0 ffffff 1
12a9c0 212a9c0 ffffff 1
13a9c0 213a9c0 ffffff 2
14a9c0 214a9c0 ffffff 0
15a9c0 215a9c0 ffffff 2
16a9c0 216a9c0 ffffff 1
17a9c0 217a9c0 ffffff 2
18a9c0 218a9c0 ffffff 2
19a9c0 219a9c0 ffffff 0
1aa9c0 21aa9c0 ffffff 3
1ba9c0 21ba9c0 ffffff 2
1ca9c0 21ca9c0 ffffff 1
1da9c0 21da9c0 ffffff 2
1ea9c0 21ea9c0 ffffff 2
1fa9c0 21fa9c0 ffffff 3
20a9c0 220a9c0 ffffff 2
21a9c0 221a9c0 ffffff 3
22a9c0 222a9c0 ffffff 1
23a9c0 223a9c0 ffffff 2
24a9c0 224a9c0 ffffff 0
25a9c0 225a9c0 ffffff 2
26a9c0 226a9c0 ffffff 1
27a9c0 227a9c0 ffffff 0
28a9c0 228a9c0 ffffff 1
29a9c0 229a9c0 ffffff 3
2aa9c0 22aa9c0 ffffff 0
2ba9c0 22ba9c0 ffffff 1
2ca9c0 22ca9c0 ffffff 3
2da9c0 22da9c0 ffffff 1
2ea9c0 22ea9c0 ffffff 1
2fa9c0 22fa9c0 ffffff 1
30a9c0 230a9c0 ffffff 1
31a9c0 231a9c0 ffffff 1
32a9c0 232a9c0 ffffff 0
33a9c0 233a9c0 ffffff 3
34a9c0 234a9c0 ffffff 3
35a9c0 235a9c0 ffffff 0
36a9c0 236a9c0 ffffff 2
37a9c0 237a9c0 ffffff 1
38a9c0 238a9c0 ffffff 3
39a9c0 239a9c0 ffffff 3
3aa9c0 23aa9c0 ffffff 2
3ba9c0 23ba9c0 ffffff 3
3ca9c0 23ca9c0 ffffff 2
3da9c0 23da9c0 ffffff 0
3ea9c0 23ea9c0 ffffff 2
3fa9c0 23fa9c0 ffffff 1
40a9c0 240a9c0 ffffff 0
41a9c0 241a9c0 ffffff 3
42a9c0 242a9c0 ffffff 2
43a9c0 243a9c0 ffffff 2
44a9c0 244a9c0 ffffff 3
45a9c0 245a9c0 ffffff 2
46a9c0 246a9c0 ffffff 2
47a9c0 247a9c0 ffffff 1
48a9c0 248a9c0 ffffff 1
49a9c0 249a9c0 ffffff 0
4aa9c0 24aa9c0 ffffff 3
4ba9c0 24ba9c0 ffffff 0
4ca9c0 24ca9c0 ffffff 3
4da9c0 24da9c0 ffffff 2
4ea9c0 24ea9c0 ffffff 2
4fa9c0 24fa9c0 ffffff 2
50a9c0 250a9c0 ffffff 1
51a9c0 251a9c0 ffffff 2
52a9c0 252a9c0 ffffff 1
53a9c0 253a9c0 ffffff 0
54a9c0 254a9c0 ffffff 3
55a9c0 255a9c0 ffffff 0
56a9c0 256a9c0 ffffff 2
57a9c0 257a9c0 ffffff 2
58a9c0 258a9c0 ffffff 1
59a9c0 259a9c0 ffffff 0
5aa9c0 25aa9c0 ffffff 2
5ba9c0 25ba9c0 ffffff 3
5ca9c0 25ca9c0 ffffff 0
5da9c0 25da9c0 ffffff 1
5ea9c0 25ea9c0 ffffff 3
5fa9c0 25fa9c0 ffffff 3
60a9c0 260a9c0 ffffff 1
61a9c0 261a9c0 ffffff 0
62a9c0 262a9c0 ffffff 0
63a9c0 263a9c0 ffffff 1
64a9c0 264a9c0 ffffff 3
65a9c0 265a9c0 ffffff 3
66a9c0 266a9c0 ffffff 1
67a9c0 267a9c0 ffffff 3
68a9c0 268a9c0 ffffff 3
69a9c0 269a9c0 ffffff 0
6aa9c0 26aa9c0 ffffff 0
6ba9c0 26ba9c0 ffffff 2
6ca9c0 26ca9c0 ffffff 1
6da9c0 26da9c0 ffffff 2
6ea9c0 26ea9c0 ffffff 3
6fa9c0 26fa9c0 ffffff 3
70a9c0 270a9c0 ffffff 3
71a9c0 271a9c0 ffffff 3
72a9c0 272a9c0 ffffff 2
73a9c0 273a9c0 ffffff 0
74a9c0 274a9c0 ffffff 0
75a9c0 275a9c0 ffffff 2
76a9c0 276a9c0 ffffff 1
77a9c0 277a9c0 ffffff 1
78a9c0 278a9c0 ffffff 1
79a9c0 279a9c0 ffffff 3
7aa9c0 27aa9c0 ffffff 1
7ba9c0 27ba9c0 ffffff 2
7ca9c0 27ca9c0 ffffff 3
7da9c0 27da9c0 ffffff 2
7ea9c0 27ea9c0 ffffff 0
7fa9c0 27fa9c0 ffffff 1
80a9c0 280a9c0 ffffff 2
81a9c0 281a9c0 ffffff 3
82a9c0 282a9c0 ffffff 1
83a9c0 283a9c0 ffffff 2
84a9c0 284a9c0 ffffff 2
85a9c0 285a9c0 ffffff 2
86a9c0 286a9c0 ffffff 0
87a9c0 287a9c0 ffffff 2
88a9c0 288a9c0 ffffff 3
89a9c0 289a9c0 ffffff 1
8aa9c0 28aa9c0 ffffff 1
8ba9c0 28ba9c0 ffffff 1
8ca9c0 28ca9c0 ffffff 0
8da9c0 28da9c0 ffffff 2
8ea9c0 28ea9c0 ffffff 0
8fa9c0 28fa9c0 ffffff 0
90a9c0 290a9c0 ffffff 2
91a9c0 291a9c0 ffffff 2
92a9c0 292a9c0 ffffff 1
93a9c0 293a9c0 ffffff 3
94a9c0 294a9c0 ffffff 3
95a9c0 295a9c0 ffffff 3
96a9c0 296a9c0 ffffff 3
97a9c0 297a9c0 ffffff 0
98a9c0 298a9c0 ffffff 1
99a9c0 299a9c0 ffffff 1
9aa9c0 29aa9c0 ffffff 1
9ba9c0 29ba9c0 ffffff 0
9ca9c0 29ca9c0 ffffff 2
9da9c0 29da9c0 ffffff 3
9ea9c0 29ea9c0 ffffff 0
9fa9c0 29fa9c0 ffffff 1
a0a9c0 2a0a9c0 ffffff 0
a1a9c0 2a1a9c0 ffffff 3
a2a9c0 2a2a9c0 ffffff 3
a3a9c0 2a3a9c0 ffffff 0
a4a9c0 2a4a9c0 ffffff 0
a5a9c0 2a5a9c0 ffffff 1
a6a9c0 2a6a9c0 ffffff 1
a7a9c0 2a7a9c0 ffffff 3
a8a9c0 2a8a9c0 ffffff 3
a9a9c0 2a9a9c0 ffffff 2
aaa9c0 2aaa9c0 ffffff 3
aba9c0 2aba9c0 ffffff 3
aca9c0 2aca9c0 ffffff 0
ada9c0 2ada9c0 ffffff 1
aea9c0 2aea9c0 ffffff 1
afa9c0 2afa9c0 ffffff 1
b0a9c0 2b0a9c0 ffffff 2
b1a9c0 2b1a9c0 ffffff 3
b2a9c0 2b2a9c0 ffffff 1
b3a9c0 2b3a9c0 ffffff 0
b4a9c0 2b4a9c0 ffffff 2
b5a9c0 2b5a9c0 ffffff 2
b6a9c0 2b6a9c0 ffffff 1
b7a9c0 2b7a9c0 ffffff 1
b8a9c0 2b8a9c0 ffffff 1
b9a9c0 2b9a9c0 ffffff 0
baa9c0 2baa9c0 ffffff 2
bba9c0 2bba9c0 ffffff 1
bca9c0 2bca9c0 ffffff 1
bda9c0 2bda9c0 ffffff 1
bea9c0 2bea9c0 ffffff 3
bfa9c0 2bfa9c0 ffffff 0
c0a9c0 2c0a9c0 ffffff 0
c1a9c0 2c1a9c0 ffffff 3
c2a9c0 2c2a9c0 ffffff 0
c3a9c0 2c3a9c0 ffffff 0
c4a9c0 2c4a9c0 ffffff 1
c5a9c0 2c5a9c0 ffffff 2
c6a9c0 2c6a9c0 ffffff 3
c7a9c0 2c7a9c0 ffffff 2
c8a9c0 2c8a9c0 ffffff 1
c9a9c0 2c9a9c0 ffffff 2
caa9c0 2caa9c0 ffffff 3
cba9c0 2cba9c0 ffffff 1
cca9c0 2cca9c0 ffffff 2
cda9c0 2cda9c0 ffffff 2
cea9c0 2cea9c0 ffffff 1
cfa9c0 2cfa9c0 ffffff 1
d0a9c0 2d0a9c0 ffffff 3
d1a9c0 2d1a9c0 ffffff 0
d2a9c0 2d2a9c0 ffffff 0
d3a9c0 2d3a9c0 ffffff 2
d4a9c0 2d4a9c0 ffffff 1
d5a9c0 2d5a9c0 ffffff 2
d6a9c0 2d6a9c0 ffffff 1
d7a9c0 2d7a9c0 ffffff 0
d8a9c0 2d8a9c0 ffffff 1
d9a9c0 2d9a9c0 ffffff 3
daa9c0 2daa9c0 ffffff 3
dba9c0 2dba9c0 ffffff 1
dca9c0 2dca9c0 ffffff 3
dda9c0 2dda9c0 ffffff 3
dea9c0 2dea9c0 ffffff 0
dfa9c0 2dfa9c0 ffffff 0
e0a9c0 2e0a9c0 ffffff 1
e1a9c0 2e1a9c0 ffffff 2
e2a9c0 2e2a9c0 ffffff 0
e3a9c0 2e3a9c0 ffffff 1
e4a9c0 2e4a9c0 ffffff 2
e5a9c0 2e5a9c0 ffffff 0
e6a9c0 2e6a9c0 ffffff 3
e7a9c0 2e7a9c0 ffffff 3
e8a9c0 2e8a9c0 ffffff 2
e9a9c0 2e9a9c0 ffffff 0
eaa9c0 2eaa9c0 ffffff 2
eba9c0 2eba9c0 ffffff 1
eca9c0 2eca9c0 ffffff 3
eda9c0 2eda9c0 ffffff 3
eea9c0 2eea9c0 ffffff 3
efa9c0 2efa9c0 ffffff 2
f0a9c0 2f0a9c0 ffffff 3
f1a9c0 2f1a9c0 ffffff 0
f2a9c0 2f2a9c0 ffffff 3
f3a9c0 2f3a9c0 ffffff 3
f4a9c0 2f4a9c0 ffffff 2
f5a9c0 2f5a9c0 ffffff 1
f6a9c0 2f6a9c0 ffffff 1
f7a9c0 2f7a9c0 ffffff 0
f8a9c0 2f8a9c0 ffffff 0
f9a9c0 2f9a9c0 ffffff 3
faa9c0 2faa9c0 ffffff 0
fba9c0 2fba9c0 ffffff 1
fca9c0 2fca9c0 ffffff 0
fda9c0 2fda9c0 ffffff 0
fea9c0 2fea9c0 ffffff 2
ffa9c0 2ffa9c0 ffffff 2
4aac0 204aac0 ffffff 3
5aac0 205aac0 ffffff 3
6aac0 206aac0 ffffff 3
7aac0 207aac0 ffffff 1
8aac0 208aac0 ffffff 3
9aac0 209aac0 ffffff 1
aaac0 20aaac0 ffffff 1
baac0 20baac0 ffffff 0
caac0 20caac0 ffffff 0
daac0 20daac0 ffffff 1
eaac0 20eaac0 ffffff 0
faac0 20faac0 ffffff 0
10aac0 210aac0 ffffff 0
11aac0 211aac0 ffffff 2
12aac0 212aac0 ffffff 3
13aac0 213aac0 ffffff 3
14aac0 214aac0 ffffff 3
15aac0 215aac0 ffffff 0
16aac0 216aac0 ffffff 2
17aac0 217aac0 ffffff 1
18aac0 218aac0 ffffff 2
19aac0 219aac0 ffffff 1
1aaac0 21aaac0 ffffff 3
1baac0 21baac0 ffffff 1
